"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0016126","sterol biosynthetic process",44,-0.814533981668814,-2.80434300011952,1e-10,2.01260869565217e-08,1.61235697940503e-08,430,"tags=50%, list=4%, signal=48%","6721/51478/11161/10682/6309/4598/3930/2246/7108/6713/4047/1717/4597/1595/2224/47/6307/3422/3157/3156/1718/3638"
"GO:0006695","cholesterol biosynthetic process",40,-0.818766922188958,-2.77390095028132,1e-10,2.01260869565217e-08,1.61235697940503e-08,430,"tags=50%, list=4%, signal=48%","6721/51478/10682/6309/4598/3930/2246/7108/4047/1717/4597/1595/2224/47/6307/3422/3157/3156/1718/3638"
"GO:1902653","secondary alcohol biosynthetic process",40,-0.818766922188958,-2.77390095028132,1e-10,2.01260869565217e-08,1.61235697940503e-08,430,"tags=50%, list=4%, signal=48%","6721/51478/10682/6309/4598/3930/2246/7108/4047/1717/4597/1595/2224/47/6307/3422/3157/3156/1718/3638"
"GO:0002181","cytoplasmic translation",146,0.645415276741523,2.70686757498216,1e-10,2.01260869565217e-08,1.61235697940503e-08,1656,"tags=61%, list=17%, signal=51%","6134/6301/16/10399/6122/23521/4736/6175/6223/6193/6136/6222/6194/6124/6138/6208/3921/6143/7555/6202/10480/6176/6137/6141/9045/25873/8664/8894/6157/6125/100101490/6217/6159/6210/6203/1968/6130/6161/6129/6224/6205/6189/24140/6128/6191/6187/6147/6142/27335/6218/54956/6207/6209/6154/2197/6232/6135/6206/6133/6233/6204/8663/6165/6188/8666/6158/1973/6144/6181/6132/6164/6230/6160/1939/11224/6168/56339/6171/6139/1983/4733/6231/1974/6173/6234/6152/6167/8665/7311"
"GO:0006694","steroid biosynthetic process",91,-0.671669018235521,-2.64333959427202,1e-10,2.01260869565217e-08,1.61235697940503e-08,589,"tags=31%, list=6%, signal=29%","1601/11218/6721/5825/51478/476/11161/10682/6309/4598/133/3930/2246/7108/6713/134429/4047/1717/4597/1595/2224/47/6307/3422/3157/3156/1718/3638"
"GO:1902652","secondary alcohol metabolic process",80,-0.670027159603966,-2.5702769710479,1e-10,2.01260869565217e-08,1.61235697940503e-08,430,"tags=32%, list=4%, signal=31%","6721/51478/10682/6309/4598/255738/3930/2246/3417/7108/3949/6713/134429/4047/1717/4597/1595/2224/51474/47/6307/3422/3157/3156/1718/3638"
"GO:0016125","sterol metabolic process",77,-0.672894871997053,-2.55348662591014,1e-10,2.01260869565217e-08,1.61235697940503e-08,430,"tags=34%, list=4%, signal=33%","6721/51478/11161/10682/6309/4598/255738/3930/2246/7108/3949/6713/134429/4047/1717/4597/1595/2224/51474/47/6307/3422/3157/3156/1718/3638"
"GO:0008203","cholesterol metabolic process",73,-0.677245434550295,-2.54349503387881,1e-10,2.01260869565217e-08,1.61235697940503e-08,430,"tags=34%, list=4%, signal=33%","6721/51478/10682/6309/4598/255738/3930/2246/7108/3949/6713/134429/4047/1717/4597/1595/2224/51474/47/6307/3422/3157/3156/1718/3638"
"GO:0008202","steroid metabolic process",143,-0.574004728366364,-2.42304832406361,1e-10,2.01260869565217e-08,1.61235697940503e-08,667,"tags=24%, list=7%, signal=23%","5205/1601/7533/11218/1577/6721/5825/51478/476/11161/10682/6309/4598/255738/133/3930/2246/7108/3949/6713/134429/4047/3815/1717/4597/1595/2224/51474/47/6307/3422/3157/3156/1718/3638"
"GO:0000819","sister chromatid segregation",200,-0.528171599849787,-2.33177132620223,1e-10,2.01260869565217e-08,1.61235697940503e-08,1413,"tags=38%, list=15%, signal=34%","51143/83540/7272/84722/3796/5925/26065/7175/23636/4751/23122/10735/6597/996/55125/27436/9735/55193/55743/324/7756/23397/5518/3837/9319/10783/8697/332/6599/5885/10592/4926/3833/9928/11130/701/5347/91782/144165/10403/5119/26271/24137/4605/699/51776/81930/983/9700/11004/23310/1063/9126/23063/8467/891/54892/8243/10460/3192/3832/2491/64151/22919/54908/55143/10615/29127/10051/51203/7153/9493/9055/2316/22974/9787/60"
"GO:0098813","nuclear chromosome segregation",245,-0.51655377210709,-2.32945570364278,1e-10,2.01260869565217e-08,1.61235697940503e-08,1413,"tags=37%, list=15%, signal=32%","51143/83540/1642/7272/84722/3796/5925/26065/7175/23636/4751/23122/55706/10735/6597/996/55125/27436/9735/55193/55743/324/998/7756/23397/5518/3837/9319/56776/10783/8697/332/6599/5885/10592/259266/4926/3833/9928/11130/701/5347/91782/144165/10403/5119/26271/24137/4605/699/51776/81930/983/9700/11004/23310/1063/9134/9126/23063/8467/83990/891/54892/8243/10460/3192/3832/9133/2491/64151/22919/54908/55143/10615/29127/10051/51203/7153/1894/9493/81610/10096/9055/2316/6790/10097/22974/9787/60"
"GO:0000070","mitotic sister chromatid segregation",168,-0.530289292012156,-2.29187110953511,1e-10,2.01260869565217e-08,1.61235697940503e-08,1413,"tags=40%, list=15%, signal=35%","51143/83540/7272/84722/3796/5925/26065/7175/23636/4751/23122/10735/55125/27436/9735/324/7756/23397/5518/3837/9319/8697/332/5885/10592/4926/3833/9928/11130/701/5347/91782/144165/10403/5119/26271/24137/4605/699/81930/983/9700/11004/23310/1063/9126/23063/8467/891/54892/8243/3192/3832/2491/64151/22919/54908/55143/10615/29127/10051/51203/9493/9055/2316/22974/9787"
"GO:0034976","response to endoplasmic reticulum stress",207,0.51943281675487,2.2682074781716,1e-10,2.01260869565217e-08,1.61235697940503e-08,995,"tags=27%, list=10%, signal=25%","57761/3309/8614/9709/1649/23645/81502/79094/116496/4189/84447/468/83667/27230/7184/10399/3303/9601/7706/10525/23753/3576/27248/51035/57333/55829/550/91319/8795/10211/10488/10869/5034/7917/11153/821/9695/64764/54431/11160/51608/51283/54956/10134/598/10961/65992/83590/746/29982/115290/10955/58487/55139/23376/5366"
"GO:0030029","actin filament-based process",435,-0.470182102468311,-2.25342911069314,1e-10,2.01260869565217e-08,1.61235697940503e-08,1886,"tags=38%, list=19%, signal=32%","5339/57551/51429/55243/57704/23384/8394/11214/3925/832/6722/7046/3690/4082/27236/55971/1613/5901/57669/23380/9855/6717/5910/4739/2885/55288/11135/10458/83700/9344/23580/10109/55740/55742/781/2909/1906/64857/10160/5074/23122/5295/6840/274/8500/154796/3993/55704/2317/57591/9037/3845/136319/4233/5754/64236/4771/9839/2185/1955/57553/2059/4641/7341/10152/998/399687/4637/4088/7126/2195/28988/10787/1829/23500/6281/56776/11252/51571/5062/1072/9886/8407/6525/81624/27067/10602/5318/7430/65108/2764/6711/2037/54874/4430/25959/7170/10979/130271/3985/23607/70/5962/3688/5357/120/829/1627/122786/476/359845/7114/1073/1490/830/10611/30846/23075/1398/10092/23603/1809/4643/1264/81788/10487/817/10486/5584/9260/23022/4628/27032/5573/118/7169/6385/29766/1266/1729/29127/1894/5358/3815/11034/87/5159/10096/2316/10097/7171/9948/51474/10398/51421/1265/7168/4627/857/54443/83543/71/60/800"
"GO:0051301","cell division",479,-0.461274014921906,-2.23773659173685,1e-10,2.01260869565217e-08,1.61235697940503e-08,2124,"tags=42%, list=22%, signal=35%","113130/648/382/84936/23176/148479/151648/1017/51550/9371/7813/6093/10726/23141/8239/6990/1060/8202/10982/27152/7013/5339/9183/51429/23384/3925/8324/79184/1062/4134/10801/23265/9232/51652/29072/10296/257364/5899/5901/9918/57082/29945/4739/10755/23137/1639/8914/4735/27338/51490/26073/995/11113/51143/51441/83540/84722/3796/5925/163859/7175/7005/10776/5218/23636/10640/4751/55958/23122/1810/56288/55726/6840/9738/79733/23047/3993/10735/996/27436/8317/1058/905/57542/9735/808/2908/55137/57553/55743/324/5586/998/801/63977/7756/23397/994/51343/2068/23157/9025/8502/348235/2773/56776/10783/25909/1072/5500/8697/3070/9585/55320/51562/332/5885/10592/259266/4926/3833/9928/55689/2771/6711/2037/11130/5291/221035/25937/701/5347/91782/900/54478/5501/10403/5119/26271/24137/805/23607/699/899/901/151246/983/1213/9700/9793/121441/11004/311/23310/1063/157313/890/55660/10376/9134/896/9126/23063/83990/891/54892/8243/54821/55165/10460/3192/989/3832/4628/9133/64151/22919/54908/2246/55143/10615/29127/26586/10051/51203/1021/7153/81606/1894/9493/81610/10096/9055/6790/10097/22974/10112/55752/4627/7846/54443/7042"
"GO:0030036","actin cytoskeleton organization",402,-0.467117165365993,-2.21889802439945,1e-10,2.01260869565217e-08,1.61235697940503e-08,1886,"tags=38%, list=19%, signal=32%","5339/57551/51429/55243/57704/23384/8394/11214/3925/832/6722/7046/3690/4082/27236/55971/1613/5901/57669/9855/5910/4739/2885/55288/11135/10458/83700/9344/23580/10109/55740/55742/2909/1906/64857/10160/5074/23122/5295/6840/274/8500/154796/3993/55704/2317/57591/9037/3845/136319/4233/5754/64236/4771/9839/2185/1955/57553/2059/4641/10152/998/399687/4088/7126/2195/28988/10787/23500/6281/56776/11252/51571/5062/1072/9886/8407/6525/81624/27067/10602/7430/65108/2764/6711/2037/4430/25959/7170/10979/130271/3985/23607/70/5962/3688/5357/120/829/1627/359845/7114/1073/1490/830/10611/30846/23075/1398/10092/23603/1809/4643/1264/81788/10487/10486/5584/9260/23022/4628/27032/5573/118/7169/6385/29766/1266/1729/29127/1894/5358/3815/11034/87/5159/10096/2316/10097/7171/9948/51474/10398/51421/1265/7168/4627/54443/83543/71/60/800"
"GO:0140014","mitotic nuclear division",224,-0.490283322322595,-2.18511610074683,1e-10,2.01260869565217e-08,1.61235697940503e-08,1413,"tags=36%, list=15%, signal=31%","51143/83540/7272/1906/84722/3796/5925/26065/7175/23636/4751/23122/10735/55125/27436/9735/2059/324/64793/998/7756/23397/5518/3837/9319/8697/9585/332/5885/10592/4926/3833/9928/11130/221035/652/701/5347/91782/4288/144165/10403/5119/26271/24137/4605/699/81930/983/9700/11004/23310/1063/157313/9126/23063/8467/891/54892/8243/3192/3832/2491/64151/22919/54908/55143/10615/29127/858/10051/51203/9493/5159/9055/2316/6790/22974/9787/54443"
"GO:0000280","nuclear division",301,-0.466230530883856,-2.15390751076948,1e-10,2.01260869565217e-08,1.61235697940503e-08,1413,"tags=33%, list=15%, signal=29%","51143/83540/63979/1642/7272/1906/84722/3796/5925/26065/7175/23636/4751/23122/55706/2175/10735/55125/27436/9735/2059/55743/324/64793/998/7756/23397/994/51343/5518/3837/9319/56776/11022/8697/9585/332/5885/10592/259266/4926/3833/9928/11130/221035/652/701/5347/91782/4288/144165/10403/5119/26271/24137/4605/25788/699/81930/983/9700/11004/23310/1063/157313/9134/9126/3306/23063/8467/83990/891/54892/8243/3192/3832/9133/2491/64151/22919/54908/55143/10615/29127/858/10051/51203/7153/9493/5159/10096/9055/2316/6790/10097/22974/9787/54443"
"GO:0007015","actin filament organization",268,-0.468721409703072,-2.13557208401002,1e-10,2.01260869565217e-08,1.61235697940503e-08,1228,"tags=31%, list=13%, signal=28%","5074/23122/5295/6840/274/8500/55704/9037/136319/4233/4771/9839/2185/1955/57553/2059/4641/10152/998/4088/7126/2195/10787/23500/6281/56776/51571/5062/1072/9886/8407/81624/10602/7430/65108/2764/6711/4430/25959/7170/10979/130271/23607/70/5962/5357/120/829/1627/359845/7114/1073/1490/830/23075/10092/23603/1809/4643/1264/10487/10486/5584/118/7169/6385/29766/1266/1729/5358/11034/87/10096/2316/10097/7171/9948/51474/1265/7168/83543/71/800"
"GO:0048285","organelle fission",337,-0.455579910314655,-2.12904177118095,1e-10,2.01260869565217e-08,1.61235697940503e-08,1413,"tags=31%, list=15%, signal=28%","51143/83540/63979/1642/7272/1906/84722/3796/5925/26065/7175/23636/23259/4751/23122/55706/90550/2175/10059/10735/54708/55125/27436/9735/2059/55743/324/64793/998/7756/23397/994/51343/5518/3837/9319/56776/51571/4976/11022/8697/9585/332/5885/10592/259266/4926/3833/9928/11130/221035/652/701/5347/91782/4288/144165/10403/5119/26271/24137/4605/25788/699/81930/983/9700/11004/23310/1063/157313/9134/9126/3306/23063/8467/83990/891/54892/8243/23603/3192/3832/9133/2491/64151/22919/54908/55143/10615/7351/29127/858/10051/51203/7153/9493/5159/10096/9055/2316/6790/10097/22974/9787/54443"
"GO:0007059","chromosome segregation",345,-0.453351407267455,-2.12544455035721,1e-10,2.01260869565217e-08,1.61235697940503e-08,1416,"tags=31%, list=15%, signal=27%","140609/51143/83540/1642/7272/84722/8841/3796/5925/26065/7175/23636/4751/23122/55706/10735/79677/6597/996/55125/27436/9735/55193/2908/55743/324/64793/998/7756/23397/6491/1654/10664/2068/348235/79682/5518/3837/9319/56776/10783/8697/332/6599/5885/10592/259266/4926/3833/9928/55355/11130/701/5347/91782/4288/144165/10403/5119/26271/24137/4605/699/51776/151246/81930/983/9700/11004/23310/1063/157313/9134/9126/23063/8467/83990/891/54892/8243/10460/3192/3832/9133/2491/157570/64151/22919/54908/55143/10615/29127/10051/51203/7153/1894/9493/81610/10096/9055/2316/6790/10097/22974/9787/60"
"GO:0097435","supramolecular fiber organization",480,-0.417714757627837,-2.0281591749946,1e-10,2.01260869565217e-08,1.61235697940503e-08,1228,"tags=27%, list=13%, signal=25%","5074/23122/5295/10382/6840/274/79649/1191/8500/55704/3312/30008/9037/55125/51199/136319/4233/4771/9839/2185/1955/57553/347240/2059/4641/10152/324/998/7756/4088/7126/2195/9508/10787/84056/23500/6281/3837/57606/56776/51571/5062/1072/9886/8407/81624/10602/4926/5318/7430/65108/2764/6711/4430/25959/7170/10979/7837/130271/3985/26271/23435/23607/70/5962/3688/81930/5357/9793/121441/7092/11004/120/829/2521/1627/359845/1301/7114/1073/1490/830/23075/10092/23603/1809/4643/1264/10487/10486/5584/3855/5573/118/7169/6385/3872/29766/22919/4017/1266/1729/1278/4281/26586/3949/5358/11034/87/5159/10096/2316/10097/7171/9948/22974/51474/10398/1290/144501/1265/7168/7846/83543/1277/7042/71/800"
"GO:0000226","microtubule cytoskeleton organization",428,-0.412684186335389,-1.97337277945932,1e-10,2.01260869565217e-08,1.61235697940503e-08,2226,"tags=36%, list=23%, signal=29%","79000/9525/79598/1027/285331/10381/7514/23177/348654/5108/151648/22911/1017/6760/9371/9654/6093/10726/2932/5195/5058/10982/57551/9183/1453/57704/3925/1062/4134/27229/51652/29072/117178/672/1499/55201/84984/5901/23380/26973/5902/1639/26073/4591/22994/10190/140609/51143/83540/63979/1642/546/7272/84722/8841/3796/26065/7175/23636/22995/4751/23122/23291/56288/10382/55726/9738/79649/3993/55704/10735/1605/1107/55125/27436/10733/1058/51199/5562/4233/55137/347240/23032/324/64793/7756/6491/9768/348235/84056/5518/3837/57606/56776/10783/1072/1783/332/259266/4926/3833/7430/7415/5347/91782/3985/144165/10403/5119/26271/24137/4605/899/10432/3688/81930/983/1213/9700/9793/121441/11004/10376/9126/891/4000/8243/10460/26005/3192/4659/3832/9133/10383/347733/22919/54908/7280/23187/55143/10615/29127/84617/4281/26586/51203/9493/9055/2316/6790/22974/10112/9787/4627/7846/10769"
"GO:0007051","spindle organization",173,-0.509915399431171,-2.21108963372021,3.32867836095908e-10,6.42018838869983e-08,5.1433920463416e-08,1416,"tags=40%, list=15%, signal=35%","1453/3925/1062/4134/27229/51652/55201/5901/1639/26073/140609/83540/1642/546/7272/84722/8841/3796/26065/7175/23636/4751/23122/55726/10735/1107/55125/7756/6491/5518/3837/10783/332/259266/4926/3833/7430/7415/5347/91782/3985/144165/10403/5119/26271/24137/4605/1213/9700/9793/9126/891/8243/10460/3192/3832/9133/22919/55143/10615/29127/9493/9055/2316/6790/22974/9787/4627/10769"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",141,-0.540580792061395,-2.26954820917576,3.68745398515152e-10,6.82768979890656e-08,5.46985279565845e-08,1876,"tags=45%, list=19%, signal=37%","9183/3925/1062/4134/51652/29072/55201/5901/1639/26073/83540/7272/84722/8841/3796/26065/7175/23636/4751/23122/23291/55726/10735/55125/1058/7756/6491/3837/10783/332/4926/3833/7415/5347/91782/144165/10403/5119/24137/4605/3688/983/1213/9700/9793/9126/891/8243/10460/3192/3832/22919/54908/55143/29127/51203/9493/9055/2316/6790/22974/9787/10769"
"GO:0051276","chromosome organization",499,-0.377632235360338,-1.82995061716087,4.33951330950468e-10,7.72600273449892e-08,6.18951635197773e-08,1682,"tags=29%, list=17%, signal=25%","5901/9918/10575/57082/51008/4798/29945/6118/56252/3020/23137/26073/167227/5371/4928/10576/908/3508/140609/51143/83540/55719/546/7272/84722/8294/3796/5925/26065/7175/9837/23636/10694/10728/4751/23122/79075/55706/22948/114799/23047/51659/10735/79677/6597/996/55125/3184/27436/1058/9735/2146/55193/9156/55743/324/7756/23397/1654/24144/10664/2068/9555/2547/10923/23381/4174/5518/3837/55183/9319/10783/84250/4436/80218/8697/1763/332/6599/5885/10592/4926/3833/9928/3149/2237/55355/11130/4173/701/5347/91782/3181/1660/144165/10403/5119/4172/26271/24137/4605/25788/699/51776/151246/81930/983/9700/11004/23310/1063/9134/9126/3306/23063/4175/8467/7520/3146/83990/891/54892/8243/10460/3192/3832/2491/157570/6117/64151/22919/54908/55143/10615/29127/10051/51203/7153/9493/9055/2316/22974/9787/60"
"GO:0044770","cell cycle phase transition",421,-0.389949121081182,-1.85957876151575,9.0434768833967e-10,1.55045387012012e-07,1.24211185419909e-07,1892,"tags=34%, list=20%, signal=29%","51379/57551/9183/1029/79184/51514/1062/7319/3398/5933/80198/7157/672/5781/440275/9675/57082/29945/10926/79577/6118/57646/23137/8914/27338/7027/5530/995/9344/5371/5515/55904/51143/83540/1642/2305/7272/5925/163859/4863/10983/2935/7175/10776/1785/5218/6873/23122/26057/10657/7332/8451/988/261726/55031/8554/6597/90381/996/63967/8317/9735/2146/808/55193/83666/2059/25793/55743/324/801/7756/5537/994/6491/1654/51343/1977/143384/2068/9555/1031/79968/9319/10783/4436/8697/1763/332/6599/5885/9928/1033/11130/701/11073/1407/25959/5347/91782/900/26060/1432/29980/10403/26271/805/699/899/5962/3688/6240/51776/901/983/9700/1030/1063/890/9134/896/3306/83990/891/580/5243/10460/51512/9133/8450/29766/54908/6241/55143/79960/1021/81610/6790/9787/6502/54443/51400/10769/60"
"GO:0046165","alcohol biosynthetic process",78,-0.630519284353581,-2.39543435296147,9.55665549319961e-10,1.57991993850075e-07,1.2657179437046e-07,589,"tags=29%, list=6%, signal=28%","1601/9807/6721/51478/10682/6309/1719/4598/3930/2246/7108/4047/1717/4597/1595/2224/47/6307/3422/3157/3156/1718/3638"
"GO:0007163","establishment or maintenance of cell polarity",137,-0.524732736630722,-2.19013863089391,6.00106871809811e-09,9.57894727450902e-07,7.67396192154615e-07,1493,"tags=38%, list=15%, signal=33%","83700/55742/2909/8841/55327/1399/23122/23291/56288/154796/3993/1058/5754/1495/2185/998/399687/2195/55914/51571/9886/9585/115701/4926/10494/667/5347/9265/144165/10403/10479/64398/3688/9793/5747/11004/143098/4000/1398/10487/10486/5584/22919/54908/25932/10615/10096/10097/9948/51421/4627/60"
"GO:1901617","organic hydroxy compound biosynthetic process",122,-0.536065991032139,-2.20829297743003,7.33101972830853e-09,1.13117634407801e-06,9.06216929923893e-07,589,"tags=24%, list=6%, signal=23%","1601/9807/26060/6721/5825/51478/11161/10682/6309/1719/4598/3930/2246/7108/6713/134429/4047/1717/4597/1595/2224/47/6307/3422/3157/3156/1718/3638/7042"
"GO:0007052","mitotic spindle organization",117,-0.539185976805051,-2.1951156040932,8.45334392731596e-09,1.26227513030792e-06,1.01124382532883e-06,1848,"tags=44%, list=19%, signal=36%","3925/1062/4134/51652/55201/5901/1639/26073/83540/7272/84722/3796/26065/7175/23636/4751/23122/55726/10735/55125/7756/6491/3837/10783/332/4926/3833/7415/5347/91782/144165/10403/5119/24137/4605/1213/9793/9126/891/8243/10460/3192/3832/55143/29127/9493/9055/2316/6790/22974/9787/10769"
"GO:0044772","mitotic cell cycle phase transition",347,-0.397565812787484,-1.86066851733452,9.21769103000363e-09,1.33339661805896e-06,1.06822123350996e-06,1892,"tags=36%, list=20%, signal=30%","51379/57551/9183/1029/79184/51514/1062/7319/3398/5933/7157/672/57082/29945/10926/79577/6118/23137/27338/7027/5530/995/9344/5371/5515/55904/51143/83540/1642/2305/7272/5925/163859/4863/10983/2935/7175/10776/1785/5218/6873/23122/26057/10657/8451/55031/8554/6597/90381/996/63967/8317/9735/2146/808/55193/2059/25793/55743/324/801/7756/5537/994/6491/1654/51343/1977/143384/2068/1031/9319/10783/8697/332/6599/5885/9928/1033/11130/701/11073/25959/5347/91782/900/26060/29980/10403/26271/805/699/899/5962/3688/6240/51776/901/983/9700/1030/1063/890/9134/896/3306/891/580/5243/10460/51512/9133/8450/29766/54908/6241/55143/79960/1021/6790/9787/6502/54443/51400/10769/60"
"GO:0034330","cell junction organization",351,-0.398342704834429,-1.87192653041628,1.03154801455947e-08,1.44698053315024e-06,1.15921647696747e-06,1343,"tags=30%, list=14%, signal=27%","3987/1499/1613/51150/57669/23380/1942/4739/1639/6259/10458/26073/83700/9344/7074/51201/784/6780/6272/10160/1399/23122/5295/56288/23012/8500/2743/3312/1605/4884/5754/23654/375790/1495/4771/2185/4641/10152/324/2149/5586/998/4088/28988/8502/1829/8898/6281/91851/5062/1072/5783/27067/5318/7430/3678/7415/667/1287/26060/10979/55765/1432/144100/11178/144165/11329/23607/1000/5962/3688/102/5747/1500/829/1627/266727/143098/64084/10611/1398/55679/23603/1969/10486/5584/1282/4076/118/6385/84962/1894/3897/87/2316/9948/5021/7057/55752/7846/7070/857/7042/7414/71/60"
"GO:0000910","cytokinesis",141,-0.510010880044075,-2.1412049715091,1.56358246549034e-08,2.12877153904553e-06,1.70541827427941e-06,1259,"tags=33%, list=13%, signal=29%","23636/10640/55958/6840/9738/79733/1058/808/324/5586/998/801/994/23157/8502/56776/25909/1072/9585/332/9928/6711/5347/91782/5119/24137/805/9700/311/55660/55165/989/4628/55143/29127/26586/51203/1894/9493/10096/9055/6790/10097/10112/55752/4627/54443"
"GO:0140694","non-membrane-bounded organelle assembly",306,-0.411238134076475,-1.90152631592998,1.82194829604892e-08,2.4096567606887e-06,1.93044326224973e-06,1416,"tags=28%, list=15%, signal=25%","140609/51441/1642/1906/8841/3796/26065/53349/7175/7072/56478/2332/23636/22995/4751/23122/7812/246175/9738/54505/22868/10735/55125/10733/1058/5562/9735/64793/7756/6491/1654/28988/51335/1965/3837/10783/23019/332/259266/4926/3833/7430/5347/91782/9669/144165/10403/5119/26271/24137/4605/9908/70/10432/3688/5357/1063/9126/7520/1073/8243/26005/3192/3832/4076/5573/9133/29766/22919/55143/10615/29127/6713/9493/5159/9055/2316/6790/9948/22974/9787/10398/7168/54443/71/10769"
"GO:0034620","cellular response to unfolded protein",72,0.607864140125874,2.24941583587847,2.41772829856552e-08,3.10879563723883e-06,2.49054292276208e-06,1268,"tags=36%, list=13%, signal=32%","3309/8614/9709/1649/23645/4189/468/27230/10399/3303/27248/55829/91319/10488/11153/54431/51283/54956/1616/65992/58487/23376/7494/56965/2081/80279"
"GO:0035967","cellular response to topologically incorrect protein",92,0.574159394129349,2.21221347335565,4.76492262312115e-08,5.96130454660211e-06,4.77576739722783e-06,1268,"tags=32%, list=13%, signal=28%","3309/8614/9709/1649/23645/4189/468/27230/10399/3303/23753/27248/55829/550/91319/10488/7917/11153/54431/51283/54956/1616/65992/58487/23376/7494/56965/2081/80279"
"GO:0008299","isoprenoid biosynthetic process",16,-0.874258548606364,-2.37385419028545,5.64773779875949e-08,6.8253108771358e-06,5.46794697505416e-06,202,"tags=44%, list=2%, signal=43%","4598/4047/4597/2224/3422/3157/3156"
"GO:0045216","cell-cell junction organization",98,-0.557065831894224,-2.22127860005241,5.75042394055512e-08,6.8253108771358e-06,5.46794697505416e-06,933,"tags=33%, list=10%, signal=30%","1495/4771/4641/324/2149/5586/998/4088/8502/1829/5062/5318/10979/55765/144100/1000/5962/102/1500/143098/55679/1969/5584/118/1894/2316/9948/857/7042/7414/71/60"
"GO:0090068","positive regulation of cell cycle process",171,-0.472045612912946,-2.04863718493441,6.88321915329138e-08,7.96560536514645e-06,6.38146870448567e-06,1626,"tags=41%, list=17%, signal=35%","10926/79577/5902/10755/23137/7027/26073/995/11113/55904/51143/55719/546/1906/5925/7175/23636/26057/6840/79733/8451/79677/8317/10733/2146/5586/998/23397/994/6491/1654/9555/8502/84250/8697/9585/332/5885/10592/4926/9928/2237/10403/26271/699/5962/6240/51776/983/9700/23310/3306/891/54892/3192/8450/29766/64151/6241/55143/10615/29127/10051/51203/1894/9493/81610/5159/6790/9787"
"GO:0051983","regulation of chromosome segregation",112,-0.530829770542094,-2.1550188979943,7.94778346026282e-08,8.9732413750138e-06,7.18871402580383e-06,1413,"tags=45%, list=15%, signal=39%","9918/57082/29945/23137/51143/83540/7272/5925/7175/79677/6597/996/9735/55193/55743/324/7756/23397/9319/10783/8697/332/6599/5885/10592/4926/11130/701/5347/4288/10403/26271/699/51776/983/9700/11004/23310/1063/157313/891/54892/10460/3192/64151/54908/55143/10051/9787/60"
"GO:1903573","negative regulation of response to endoplasmic reticulum stress",36,0.720997132594294,2.32491474040184,8.93101983623191e-08,9.84325971950417e-06,7.88570999575063e-06,1380,"tags=50%, list=14%, signal=43%","3309/9709/23645/4189/84447/10399/3303/10525/51035/55829/10488/51283/598/65992/23376/7494/7376/2907"
"GO:0008610","lipid biosynthetic process",402,-0.369175068734912,-1.75365388260053,9.14521763640908e-08,9.84493312533434e-06,7.88705060785048e-06,611,"tags=15%, list=6%, signal=15%","79966/1601/5291/5538/9807/11218/10351/51495/6721/94005/8869/8702/5825/51478/109703458/8540/2182/3491/9021/23175/476/824/11161/57153/10682/5833/6309/3992/129642/122809/4598/2194/133/6319/9655/3930/9415/2246/54898/3417/7108/84962/3949/6713/201562/134429/8503/4047/2181/1717/4597/1595/2224/47/6307/55902/3422/3157/3156/1718/3638"
"GO:1905897","regulation of response to endoplasmic reticulum stress",67,0.614168357983253,2.25391921379971,9.63482979878809e-08,1.01362788951341e-05,8.12045583280632e-06,1380,"tags=40%, list=14%, signal=35%","3309/9709/1649/23645/4189/84447/10399/3303/10525/51035/55829/10488/10869/7917/11153/51283/10134/598/10961/65992/10955/23376/5366/7494/2081/7376/2907"
"GO:0051321","meiotic cell cycle",158,-0.481098238349256,-2.06027696556682,1.32835888303904e-07,1.36643850435282e-05,1.09469201051381e-05,2328,"tags=44%, list=24%, signal=34%","22887/3619/7283/5892/10393/10635/54888/151648/116138/1017/1060/7013/4603/9183/27229/80198/9232/55810/9918/29945/995/5515/51441/83540/63979/1642/546/7272/1906/4751/55706/2175/10735/996/9156/55743/23397/994/51343/5518/9319/56776/11022/8697/5885/10592/259266/4926/5347/10403/2956/26271/25788/151246/81930/9700/23310/9134/9126/3306/83990/8243/9133/6117/10051/7153/10096/6790/10097/4627"
"GO:0030968","endoplasmic reticulum unfolded protein response",63,0.628696787830553,2.27981705436536,1.49506251376013e-07,1.50448790786861e-05,1.20528723935399e-05,1268,"tags=38%, list=13%, signal=33%","3309/8614/9709/1649/23645/4189/468/27230/10399/27248/55829/91319/10488/11153/54431/51283/54956/65992/58487/23376/7494/56965/2081/80279"
"GO:0031032","actomyosin structure organization",119,-0.511782926454934,-2.09634067912435,1.58222472362109e-07,1.55832303098766e-05,1.24841605852566e-05,1225,"tags=30%, list=13%, signal=27%","23122/5295/8500/55704/4233/4771/9839/2185/998/399687/4088/7126/6281/5062/2037/10979/70/3688/1073/1490/1264/4628/5573/6385/29766/1266/29127/1894/5159/9948/10398/1265/7168/4627/54443/71"
