,control_rep1,control_rep2,pfos50_rep1,pfos50_rep2
ENSG00000087077.16,33.6268117221548,19.3427237148135,27.5308096079294,12.8115418473069
ENSG00000087086.18,1746.64053216014,1493.5359855856,5033.15923535971,4462.36903958326
ENSG00000087087.22,202.085532839815,182.402582598419,167.538128104893,161.065344319275
ENSG00000087088.23,14.1715383985393,5.50862218470003,31.9456088133429,15.6785394639651
ENSG00000087095.15,50.885375299962,22.7344249013155,8.46975591509839,3.72924308942788
ENSG00000087111.24,247.83404638206,295.013450014174,352.948511583906,210.722297698158
ENSG00000087116.19,5.48565055238836,9.65657705799536,4.53031724935277,12.5009002487259
ENSG00000087152.18,13.6967511627993,7.44900213034598,10.0124771746293,26.219127354036
ENSG00000087157.21,107.429223035343,79.5746249370329,104.548975753396,91.037378571
ENSG00000087191.16,429.882205125592,376.091031270841,370.898540815355,392.032461153153
ENSG00000087206.19,77.3770580469519,45.0535801232646,102.29531332868,44.4710563949913
ENSG00000087263.19,248.796426833686,199.298169384614,261.031048667826,304.175732652565
ENSG00000087266.20,49.9418633349794,25.9021327361343,23.8547027375567,24.0964699496418
ENSG00000087269.18,61.3383492497196,34.991495675141,40.5106599332342,54.904547603399
ENSG00000087274.21,303.820182910664,439.489200297933,208.604018145176,200.092853018713
ENSG00000087299.14,14.1188154201934,19.6436877334611,20.6717165392346,27.3605902264196
ENSG00000087301.12,24.0662553021519,66.4472873507781,22.0264358002772,12.1624049441722
ENSG00000087302.11,127.410992688678,120.843872106065,159.531183459501,165.349307194951
ENSG00000087303.20,13.4210657968804,5.56244882251589,5.32085982444156,12.3859764864597
ENSG00000087338.7,63.0789765833827,47.4833023596146,45.5238071055325,37.5984592707682
ENSG00000087365.18,523.821529272455,474.977594798682,420.268073331785,513.607003059073
ENSG00000087448.13,14.7570959524103,22.744891280251,3.77691868006434,5.30086656818611
ENSG00000087460.30,264.758105847402,263.42200704367,292.732265973374,294.761043258457
ENSG00000087470.23,249.235817627504,188.45844218459,130.426811911585,164.869189389388
ENSG00000087502.21,181.413874383492,123.751470163912,122.723959470716,122.222474966417
ENSG00000087510.9,68.9339755244297,56.9595256983067,22.6025587473129,43.4444871625728
ENSG00000087586.20,1119.23002956681,962.979360696825,573.886597036238,598.803861096039
ENSG00000087884.18,11.9776006410311,6.91380580829126,14.3720060051787,16.6364551854568
ENSG00000087903.15,13.8698146939501,13.6680950095689,2.87777901218139,10.0815335745725
ENSG00000087995.18,28.1403096921211,34.4618952696189,26.6048057267329,28.7048700302767
ENSG00000088035.20,21.1940074271361,13.0457346281119,9.72252557925357,16.8737779323684
ENSG00000088038.22,10.868110687601,22.0484769755067,11.6069251511608,4.78910537172131
ENSG00000088179.11,22.7262968979246,9.94680819612156,7.51629500413089,10.6786610150175
ENSG00000088205.15,522.65361726809,383.653048830743,454.166702515864,381.050609748428
ENSG00000088247.20,13.3865025533002,40.5511570281014,56.3070173810693,17.756040567266
ENSG00000088256.10,8.99970184172187,14.7909961679066,10.5564775989403,13.0883343759504
ENSG00000088280.23,22.8664500507587,19.0990665284691,17.9689437856325,21.790273029841
ENSG00000088298.15,68.4824840702202,78.0459568313273,82.3305247942664,94.0680674772362
ENSG00000088325.18,2038.47173395073,1844.27435121006,967.285855349308,1021.68162688618
ENSG00000088356.8,146.259086633316,147.39487036479,82.3839337249366,82.3619744516462
ENSG00000088367.25,72.7211026584075,85.2718101327102,79.5807594480829,50.2714784426383
ENSG00000088387.24,13.3029720828699,3.88696858263648,7.5324567069921,29.5771364442445
ENSG00000088448.16,93.09468702276,137.542595600244,160.508288345086,124.441207864867
ENSG00000088451.13,17.1122405972159,3.38839818758848,15.7925329403754,25.0857327866331
ENSG00000088682.16,68.7601915749761,101.027381255225,87.256364498182,96.2549144801849
ENSG00000088726.17,73.299212563373,60.3158072277883,56.3586989410014,63.2545551117515
ENSG00000088766.14,5.69627485418827,11.2413146578229,8.03432672553666,34.8321655278467
ENSG00000088808.20,21.7074593584173,44.7398010357217,17.866012633476,9.38215010702029
ENSG00000088812.20,533.208787395508,712.542824613118,670.439078025447,669.765144188946
ENSG00000088826.20,25.6507289411003,30.3912977089868,62.9665838118379,109.989733065409
ENSG00000088832.20,819.90087687599,929.99466663759,1240.31800754087,1113.61323137719
ENSG00000088833.20,181.06489187377,185.161037009647,156.60387942562,156.541619407191
ENSG00000088854.15,20.2484018522326,13.8038765810088,17.2550673516334,12.4188703016483
ENSG00000088876.15,98.1843179564648,165.437105223652,185.212964270416,163.675814174557
ENSG00000088888.20,122.427664342025,133.076113369579,119.363237542892,112.935007626833
ENSG00000088930.10,431.211109154374,368.131202943887,335.801536703343,387.193127799636
ENSG00000088970.18,28.3262764771019,9.38856231183038,44.0975479770294,57.2442325193718
ENSG00000088986.13,162.791892057805,129.139928230814,154.800355010719,161.184865189824
ENSG00000089006.19,281.47685015402,310.490526603889,456.122356514745,360.986914747364
ENSG00000089009.18,453.010198022586,439.203598860152,699.734146616776,558.080093967253
ENSG00000089022.16,63.2518866575251,26.648581164001,44.7197417079163,59.0230164701225
ENSG00000089048.17,45.6040212309958,42.303160604957,25.8194317677741,48.2389537391351
ENSG00000089050.18,41.3746381552414,15.0641584078234,59.869139278803,50.1435297295349
ENSG00000089053.15,506.645501116584,451.388906536273,457.387786773141,498.514136961545
ENSG00000089057.17,49.878638089309,53.3379540472598,41.465196144749,67.5750023050491
ENSG00000089060.14,14.2587568878754,54.0127596738495,21.0435461711933,20.9912040598504
ENSG00000089063.18,158.287880744482,155.373491095851,240.524375434473,206.049277270372
ENSG00000089091.19,7.75259389381684,1.66716223435913,19.1190392147892,11.7518340330471
ENSG00000089094.22,16.9423665607667,39.4709554425497,56.5097276142537,54.2812723309496
ENSG00000089123.18,32.543724563455,31.0344125281079,39.1349719959811,28.2805787967753
ENSG00000089154.13,150.185634764874,186.207433873374,235.116752435298,183.760436796945
ENSG00000089157.18,1404.2302477033,2266.07921179947,4054.71246359533,2893.70411655996
ENSG00000089159.19,503.234842146422,777.228328850198,837.147550802492,802.646802918236
ENSG00000089177.22,27.598617060242,29.8843195963749,23.4839818725439,30.7831353417789
ENSG00000089195.17,174.999677963089,171.057547628796,97.6066712007476,111.266627130984
ENSG00000089220.7,315.710053824286,335.284035442141,242.231299877053,242.288319634051
ENSG00000089234.18,110.638968880512,100.710516748356,69.5311508576103,99.6311867455639
ENSG00000089248.9,183.722083741786,170.835269805524,266.082419957871,223.884476324587
ENSG00000089280.22,382.720471506419,303.163962474637,185.521115768871,215.356351281742
ENSG00000089289.18,58.2052208933108,53.1802882159192,97.7731730036179,119.070517280463
ENSG00000089327.18,37.5218382813391,39.6954170487012,102.24379520614,76.8158642888874
ENSG00000089335.24,36.7680710504225,30.8897579884651,41.1467290930427,35.6668624575729
ENSG00000089351.17,14.4764815134079,8.42061576166791,26.4665197264385,19.3410871748045
ENSG00000089486.19,10.7075643630665,0,37.7834735987306,24.6354385329219
ENSG00000089597.20,1246.13077075761,2019.09587580154,2186.13766366049,2402.82906687877
ENSG00000089682.20,34.8361104204435,15.9383180883751,39.2162558120136,21.9233920100717
ENSG00000089685.17,685.888630857905,468.234039038712,404.807933418269,392.828902498987
ENSG00000089693.13,545.983736938995,714.300832242646,708.919355603823,715.530480341288
ENSG00000089723.12,20.0365571511808,17.1795235761877,7.56544459600211,4.97664120562083
ENSG00000089737.21,29.3686017650425,29.6292769702069,269.525481217561,26.8618794221204
ENSG00000089775.14,7.88989177415553,10.0048521195158,9.77465163688447,19.958951034902
ENSG00000089818.19,151.113857679642,100.818487534103,92.3845659959901,123.246045804129
ENSG00000089876.14,19.7202414842368,23.2895507325951,22.8558075679818,16.9417995559567
ENSG00000089902.12,13.9646453816178,17.0769168146955,5.30298238668406,35.4889613423338
ENSG00000089916.20,60.4281710017378,89.1124183251562,113.194333554702,71.2595538659103
ENSG00000090006.20,6.04002708936011,43.5989500544332,20.7329226362583,50.690652035417
ENSG00000090013.13,15.1344642517665,13.6079220941749,26.6950150583815,23.0492144142599
ENSG00000090020.13,54.0400657006716,63.8769612857656,58.3664066171684,67.9362693025593
ENSG00000090054.18,231.453329149761,208.298125142919,221.446680407399,227.100858024636
ENSG00000090060.21,677.000629686393,481.711144263102,309.830872396139,539.211065153384
ENSG00000090061.18,303.241582291212,369.424846692092,498.060526630776,466.513024253115
ENSG00000090097.24,29.4099528926436,36.5205057529562,26.4730013235776,19.4135422076822
ENSG00000090263.18,24.6248779054333,31.3090986375318,46.6849546731778,21.9151935077314
ENSG00000090266.15,52.6189797163507,46.8343731255877,63.0238839971497,42.9064605264438
ENSG00000090273.16,338.43038476857,322.427818806761,284.707677984254,280.932480120089
ENSG00000090316.18,191.568035933089,167.025985636019,138.865911684177,118.544748644411
ENSG00000090372.16,11.1062010962413,29.0307907187499,25.5850269825623,15.8270459880653
ENSG00000090432.9,109.751244876762,91.3659368062133,116.297367124152,107.900833482168
ENSG00000090487.13,142.932610295204,100.702440113657,136.006436097135,148.004507509441
ENSG00000090520.14,189.884673761194,159.885399822003,186.492334848727,170.74547041529
ENSG00000090530.12,31.6732098694181,20.0043858825876,14.1563859509508,5.08387830703855
ENSG00000090581.13,66.8624373131301,155.19080859378,324.043340708739,206.156167564693
ENSG00000090612.24,85.8841526287818,63.428744281319,60.1024858105815,25.8611739147049
ENSG00000090615.18,19.8362593382915,31.3091187078307,27.12428743137,30.915908755523
ENSG00000090621.17,16.8611081530233,16.2791956546926,40.0186565994612,43.1379320912022
ENSG00000090661.15,18.8592608023974,10.4915352875292,15.3343816063938,30.8097890593194
ENSG00000090674.18,40.0735008544475,34.6519995298842,53.2165993369577,47.0161554276794
ENSG00000090686.18,51.6667546019557,65.249895129269,76.9720900937807,80.5012302604365
ENSG00000090776.8,6.71390479260961,21.2888507952797,7.64618470941974,24.7053825151639
ENSG00000090857.16,30.0372442552649,33.3346323876464,59.7989890479801,74.3907847944605
ENSG00000090861.19,447.966558022518,422.766637914467,823.542852163719,926.590556928731
ENSG00000090863.14,101.988215926098,106.412617213817,74.8989816055155,87.0740171145737
ENSG00000090889.14,428.483209437394,556.044263329072,319.234718315756,353.566807620963
ENSG00000090905.21,19.3989003743028,22.0484183773308,6.92293487952531,23.3431214257435
ENSG00000090924.17,66.2679960975301,100.414361002868,29.3011558717313,45.9959616303674
ENSG00000090989.20,89.050050303237,83.6827067809368,73.7225936900915,71.5808417414731
ENSG00000091009.10,154.30824517219,194.067265541392,381.303432187319,277.283218461274
ENSG00000091039.19,138.954466880447,117.667669864151,81.3325471721091,90.6630240646436
ENSG00000091073.22,15.0858042070352,39.1790012095239,25.5096392796168,25.1526305908869
ENSG00000091127.16,105.015514946896,86.5052531783879,40.445590062512,78.100794316045
ENSG00000091136.17,303.536996219125,359.658588596859,350.401238426744,366.769982020779
ENSG00000091140.17,336.288033784455,299.878054852525,231.30844434161,243.711467003487
ENSG00000091157.16,8.70993957626002,36.0989196089115,39.2808729408058,9.9929810782261
ENSG00000091164.15,84.054189832607,74.8808993427705,79.2506804883269,96.6461065224273
ENSG00000091317.10,293.619404761908,254.093719045879,155.122783126672,161.803496769614
ENSG00000091409.19,36.8795121841343,40.5103960376327,64.5569967282967,53.8609310903877
ENSG00000091436.19,518.141858916115,405.089789184641,284.862415726725,469.106044200027
ENSG00000091483.10,117.876686834569,113.196450366386,86.3350549615768,102.050076261038
ENSG00000091490.13,4.45741052427673,8.21990737939197,32.7549119345215,37.121174964635
ENSG00000091527.19,30.6128855872271,28.5652057957386,38.1804341707951,36.7324294843828
ENSG00000091542.10,66.6136432499661,47.1150812159744,36.8177044387432,35.6055934670863
ENSG00000091592.18,19.2500839939971,39.8539378439271,62.6369260775725,41.4449196676379
ENSG00000091640.10,63.9848163196329,66.7441012497012,65.3594101718854,58.6157812560656
ENSG00000091651.11,105.004702323816,111.657151015012,109.504569207089,104.913495938733
ENSG00000091656.19,46.5311749657655,45.8166015136002,32.0554610015248,116.442946644285
ENSG00000091732.20,129.824686605602,86.8136427088816,86.2872607042887,90.7389466836191
ENSG00000091947.12,47.3722841389432,41.7115593918088,39.5090676898454,55.0360670019223
ENSG00000091972.21,10.6772168574589,3.552148629429,2.95619027624478,15.7331978432035
ENSG00000091986.18,626.542585881819,430.571914582617,181.206825813205,201.841120497188
ENSG00000092010.17,154.857381736183,330.954963068088,419.997574981676,305.545946480321
ENSG00000092020.13,65.4805263305472,56.0393870572603,67.4729874398413,51.1264376508577
ENSG00000092036.21,26.1939916666367,20.3078009384053,30.5200194084484,30.3069473952949
ENSG00000092094.13,67.836283156477,42.9768308633739,68.9332354717441,118.702140350079
ENSG00000092096.20,46.8677567561857,82.0469491641134,174.697109689475,153.505860474156
ENSG00000092098.20,43.1022168294295,41.2854629517619,23.5960185403413,20.2321577527037
ENSG00000092108.24,179.928147186108,148.535327024311,178.624099445313,132.924937690564
ENSG00000092140.18,127.243746273541,139.834417434966,74.3148174873488,63.8416197397906
ENSG00000092148.16,68.9134839572781,99.7440486833268,90.0076848407433,110.164285784006
ENSG00000092199.21,3545.25963581139,6870.21931842828,6428.1110876517,6624.15649989826
ENSG00000092201.12,931.511513034543,842.270544646343,623.31313567588,704.408220444517
ENSG00000092203.17,607.3840849859,745.113715613335,1046.30193967545,771.685359671793
ENSG00000092208.21,11.4667698089544,16.9147130317533,8.32828946918025,16.3805432119607
ENSG00000092330.21,54.7593930740444,93.8094828947138,130.847213692171,182.471309797463
ENSG00000092439.17,38.0989588091204,56.1151149567835,67.3501647060464,88.790143531778
ENSG00000092445.14,48.7559218608158,21.6195112552659,5.60981468008929,22.6527514163111
ENSG00000092470.14,95.0538840072457,33.4528703460071,57.3527449668986,52.2021762841595
ENSG00000092531.12,218.234491544778,297.081147933022,239.32048716534,166.526389418502
ENSG00000092621.15,168.431705700189,175.484527170506,371.465168400649,377.620363681764
ENSG00000092820.21,233.649200067648,255.795650908059,169.960455137783,203.44139089932
ENSG00000092841.21,945.969765926813,865.345198962636,710.242752217784,704.779566043057
ENSG00000092847.16,34.4299563917489,53.0488567008439,35.3631138323557,45.3368385647128
ENSG00000092853.16,108.988427813362,73.3789482104213,89.0458739406189,48.7858802298989
ENSG00000092871.19,20.2638518477246,11.7059585650676,122.849501613614,11.3378598241211
ENSG00000092931.14,34.1876133292253,32.313415957057,55.0202258504502,36.3933550200633
ENSG00000092964.19,90.9122177742356,101.958734607486,51.1087161186043,50.1728546556996
ENSG00000092969.13,578.114007702991,550.749282348059,126.638372342615,116.705627429646
ENSG00000092978.13,15.3539846267394,14.9498973648727,17.4045523380073,15.6193306908609
ENSG00000093000.21,149.904512293488,114.151355033145,118.061310199766,185.198653123925
ENSG00000093009.13,153.49887492201,110.726855830986,122.509249828174,126.414794524113
ENSG00000093010.17,51.9698018631522,49.6005385125485,69.448224179872,84.1319544042709
ENSG00000093144.21,67.726551635312,50.4280291168188,35.2695325335256,73.3963498009758
ENSG00000093167.20,42.9149986548092,25.1584275501977,63.7520033255545,48.546467269108
ENSG00000093183.16,70.7083910682223,49.8256682206799,45.3472979231115,38.2795637256745
ENSG00000093217.13,32.6914382008502,40.9923348064008,60.5481320395966,50.0798284541979
ENSG00000094631.24,95.2463815830253,89.235582826929,84.8064748071665,87.9918224141729
ENSG00000094804.14,598.75582303146,571.921133725094,490.639236935073,468.922432600118
ENSG00000094841.16,30.4007420404359,20.4150515159068,21.9606739981163,21.5664349821329
ENSG00000094880.13,329.743030978277,271.908898009712,195.932411497341,204.727027064009
ENSG00000094914.16,73.679965921859,62.5319240407708,120.140222547682,94.6546416570376
ENSG00000094916.18,302.343758417803,383.249147770989,236.995531989492,237.58704883149
ENSG00000094975.16,119.472473166923,86.7952123586765,96.8474119668594,91.2018247773219
ENSG00000095002.18,403.901412811349,382.339268284093,263.287945904518,293.816648832547
ENSG00000095015.8,8.5241186249351,25.565823493339,7.53130362302828,10.0020245425021
ENSG00000095059.19,49.5288484053686,37.397726440855,47.5230290181856,75.6985040348405
ENSG00000095066.14,13.7117640784679,30.2102016137028,10.3139828239204,17.3016928732284
ENSG00000095139.17,961.466952635147,1065.36366875391,1709.60213546015,1360.25510405193
ENSG00000095209.14,88.901507488212,91.2608691701494,58.3301537565105,117.488370535076
ENSG00000095261.16,358.689648376882,303.590878668216,207.597576113003,201.014505420929
ENSG00000095303.19,10.7215483608045,14.32907519933,14.0523907338464,18.909918954738
ENSG00000095319.16,320.902139769016,251.375715592734,328.377025879205,243.978638397745
ENSG00000095321.20,76.9575227315734,60.9640569528692,41.2817296641917,46.9379432575547
ENSG00000095380.13,184.411820856122,171.962137966018,168.748883033653,188.118095629877
ENSG00000095383.21,50.2445690324319,41.0357890873879,24.8390072038871,50.6598826354247
ENSG00000095485.20,64.0285745896466,74.5911345835966,43.1146136494584,39.1238969396427
ENSG00000095564.17,45.6428300970921,95.5783813441516,63.0251320727199,66.6499031851421
ENSG00000095574.14,116.340082463977,96.679790542365,192.257618110512,80.2313213496543
ENSG00000095587.11,14.3846059134274,19.2039876560606,6.76460302028447,9.64217214861611
ENSG00000095787.28,105.624542261293,48.8081546166882,63.8828224639416,53.172640204887
ENSG00000095794.22,7.64110605404645,3.18998421117149,9.90987570251348,22.5416091800135
ENSG00000095906.19,48.8243347464469,61.0920334771237,57.2512682924442,69.4713276815816
ENSG00000095951.20,15.9556527433786,18.7312792055991,25.4452825827063,13.431470713013
ENSG00000096060.17,432.619996185744,357.367374638092,290.358425615996,206.408588052572
ENSG00000096063.18,539.067177210255,548.157782925411,765.178143241037,773.336663053664
ENSG00000096070.21,55.5429138223309,42.0773296843151,40.8171873333965,85.2267188635414
ENSG00000096080.14,70.8287255280371,76.3192429230776,85.9918268711694,80.6293020365424
ENSG00000096092.8,60.9883994605473,57.9337237519722,54.5192402728864,26.2433007621726
ENSG00000096093.18,76.7101957308925,141.427500461176,183.586303973793,121.051367863863
ENSG00000096384.22,11821.3184202564,15239.76372685,26640.1992171216,19237.3355947759
ENSG00000096401.10,331.474765602242,259.834850872684,212.475146396308,239.7392088201
ENSG00000096433.13,54.0052280959513,71.6592162722878,63.0132278950423,96.9558498496127
ENSG00000096654.18,40.1926955863245,32.7025261790585,37.3014359178307,44.7162944556778
ENSG00000096696.18,46.0005149238877,45.1558425763249,35.8920500378791,24.3094599879768
ENSG00000096717.14,15.9114245080484,11.9746535146797,5.84633836773129,15.8718041068799
ENSG00000096746.20,134.094692078829,133.661345829123,121.01554056594,115.634454431782
ENSG00000096872.19,14.7135676524016,17.3108323255424,4.70389464632776,9.08103540478265
ENSG00000096968.16,18.9516613834294,18.2447982203713,12.613860300212,14.6885755691104
ENSG00000097007.22,37.7906383270185,59.2014710714882,41.1221735423151,25.3887100175008
ENSG00000097021.23,53.3283794529814,43.0264887314082,48.8718181270423,50.832369330927
ENSG00000097033.17,102.896427470602,90.5451296486228,129.331960329344,131.704202400449
ENSG00000097046.15,84.8673596271788,81.5970508314439,53.7782436674578,51.3818020565802
ENSG00000099139.16,68.2362746432343,103.844423887089,56.4499374267453,52.0834395452193
ENSG00000099194.8,4515.01715212539,6773.26635302524,3975.73775211021,3395.18697821879
ENSG00000099203.9,45.7259458464465,34.7416402060628,27.5355865312784,57.1962373578035
ENSG00000099204.24,15.802970346682,7.85724331116498,72.6896079962584,48.8604357251938
ENSG00000099246.21,184.708195176628,146.23843731613,125.607648450525,104.348928783423
ENSG00000099250.20,73.1261966754891,81.0532983745528,242.301692762677,185.913271247905
ENSG00000099256.21,41.9219151878481,35.1753212186781,23.148847651352,45.368657707019
ENSG00000099282.12,22.1683165144566,17.624690021252,19.8182984516544,20.6839507374285
ENSG00000099284.16,19.0463660647035,9.87609278208818,6.29919746973884,8.88680927889013
ENSG00000099290.19,207.193030005233,222.640564829599,233.302376736005,321.414006714005
ENSG00000099308.15,67.3269934988646,96.7470443050827,74.3274942067719,128.767499513741
ENSG00000099331.16,14.7341169092157,36.2882617124708,25.4094906280445,12.2480538294219
ENSG00000099337.7,24.1446191436865,5.78695504239662,7.1283896019704,30.9235126891825
ENSG00000099341.14,176.327518463922,162.151318750824,195.326377371567,168.231258102558
ENSG00000099377.16,10.9128146231891,6.30689991118815,10.6127257417489,15.7714934941593
ENSG00000099381.21,24.6163163430663,29.5987412247434,21.9960003948379,24.109993472069
ENSG00000099622.16,89.3279433563489,77.6671314242107,73.0414027540061,99.7557100053071
ENSG00000099624.10,34.0218339988913,36.7543579958921,33.1276258758681,38.1208573215285
ENSG00000099783.15,715.174592346035,600.835928973677,477.45092442473,541.364773096719
ENSG00000099795.9,19.367146956817,16.4710555539098,25.3932989084287,23.4655219343094
ENSG00000099797.17,157.341349063855,136.942878535339,178.649654724132,163.406206451312
ENSG00000099800.10,39.0367154910455,38.4289865666879,84.4241127315172,51.4563391859995
ENSG00000099804.11,9.53770498207256,17.7204119744397,33.3652569826708,18.5390271046058
ENSG00000099810.23,172.39725867079,140.693401637526,160.45350555152,152.733244384954
ENSG00000099817.14,381.916010596972,368.41821644428,208.078864997114,247.042678217942
ENSG00000099821.16,8.10289279816095,30.521962180119,20.4907696022806,5.37048469235665
ENSG00000099849.17,60.6255271282595,69.3785104475699,51.8990120001125,60.9273166772839
ENSG00000099860.12,28.9721845285204,38.5923408916952,24.4271819010492,23.201221062717
ENSG00000099875.18,4.77747771943114,5.35950069051144,23.3065035075475,10.3223976649504
ENSG00000099889.16,7.58815462005652,4.21458055947835,10.6469138523276,21.7093933117031
ENSG00000099899.18,74.4456985135728,48.3000887615247,85.4511824018484,46.4938929284508
ENSG00000099901.20,301.390810053073,302.324861861691,209.874256029714,250.139825928138
ENSG00000099904.18,25.2471832189358,62.3580689074936,32.7224343839791,29.9923861685218
ENSG00000099910.19,17.7718711426126,4.20142790990884,15.4947957072622,15.8692627348665
ENSG00000099917.19,127.753750437208,125.55477830555,115.121217351964,139.073422365681
ENSG00000099940.14,108.924575633649,120.994479356682,106.950770931498,116.213441686746
ENSG00000099942.15,110.024153514829,61.362679340935,43.9525281150185,60.6381852615424
ENSG00000099949.24,19.4726023149691,66.3908194743726,13.0116732934493,49.3909063755125
ENSG00000099956.22,33.3572847355643,54.7184647644054,52.7428643755991,23.4155378340983
ENSG00000099958.17,8.71047740705031,4.4882754091086,6.20443992615916,70.4972327213868
ENSG00000099968.21,129.370785343868,91.179165266605,88.1386082682877,98.1845891049635
ENSG00000099977.18,65.0208790080141,49.8077838728915,100.113301936434,56.8056983488325
ENSG00000099991.20,52.800975695766,100.357101213121,73.1002347497752,72.7951413397355
ENSG00000099992.18,36.2114799887483,25.5132251349323,18.0361715544979,33.1126713718527
ENSG00000099995.21,200.561494380357,135.841592893093,183.053304506072,268.656692003815
ENSG00000100003.18,31.6922364417984,49.6825250484294,37.4322946213041,41.5550768623375
ENSG00000100014.22,51.6437348998429,90.6346571801432,56.1482449660404,53.7917008478378
ENSG00000100023.21,93.0938135122334,59.8799063190745,134.447524930787,100.702208991369
ENSG00000100028.14,106.670441366142,109.365924441935,135.444633926046,80.2414465484572
ENSG00000100029.20,197.922593246389,182.145140040392,171.302381658417,281.640579874514
ENSG00000100030.17,53.5758314957884,47.8066971326796,35.9411641669874,44.291263903606
ENSG00000100034.15,61.2888164679526,33.4891568598774,23.5346108116924,36.6222635368535
ENSG00000100036.14,13.9025438758539,15.2574489843457,7.58166776297118,6.36113604076484
ENSG00000100038.22,43.0516743177842,58.8296084823344,58.2338871166941,78.0561188471118
ENSG00000100056.14,35.653617782338,22.9805068286062,52.888064533448,64.9573819378467
ENSG00000100065.17,51.69937679989,38.4739291912049,21.7971130837614,12.1112197252667
ENSG00000100075.12,159.452884128198,208.96158482287,151.107419344043,107.989216541958
ENSG00000100077.18,31.9747087024647,49.2868273619094,43.5276972368959,37.2262867031893
ENSG00000100083.22,21.2204749588433,44.3048160509447,34.3998210257933,31.352756829472
ENSG00000100084.16,15.4962634803456,10.3895062977512,14.0463060077925,8.81873842377188
ENSG00000100097.14,348.105938340454,349.907790293511,421.639293122055,348.95432181995
ENSG00000100099.24,79.3738791201059,73.5516762820544,81.2258774441892,101.949768742249
ENSG00000100104.15,33.01473975335,31.3992667104315,14.2558962439834,15.5807746399991
ENSG00000100105.20,13.9149789974806,19.3684665325154,10.4789492931723,10.7265753920295
ENSG00000100106.23,59.2009525671558,91.1317430861662,60.639452101856,106.907104231718
ENSG00000100109.19,152.923215521576,159.887526649091,108.544310346713,73.961904196805
ENSG00000100116.19,45.7059990577074,46.9499926971016,60.7054636824132,48.224143942847
ENSG00000100124.17,37.7742523942253,64.6054164644519,77.3149071169797,13.4363328362763
ENSG00000100129.19,759.175929623318,646.833631844233,645.81120052177,672.125277784502
ENSG00000100138.16,177.925908306556,152.748807170125,293.565878292195,145.676868640849
ENSG00000100139.16,18.1487631167481,13.6863795367051,13.4024620811389,12.9766785968388
ENSG00000100142.18,40.5841715294829,59.6357334477903,45.9030495654056,36.0418134355989
ENSG00000100147.17,229.304199573507,260.89949658656,198.512979087809,153.096169508259
ENSG00000100150.22,26.5245086496465,23.4941017440259,25.9991385580017,6.90883199914601
ENSG00000100151.18,25.321663085994,11.3622750026645,21.1922456139672,50.3177084220366
ENSG00000100154.16,44.0169250062214,27.885598818871,29.150517305267,49.7031036721808
ENSG00000100162.18,47.530242823845,67.6987749748912,60.9265184043124,64.1679127608976
ENSG00000100196.13,395.981934800305,326.332431285225,537.716685223435,488.089300564225
ENSG00000100201.24,1095.16158357478,940.244496412334,912.6025649424,1009.97280436836
ENSG00000100209.13,8.22645470294209,13.8109993334951,15.175856234314,9.38630908311004
ENSG00000100211.14,40.8514608869123,46.922682630336,51.3790550585017,57.3598428032756
ENSG00000100216.8,114.206718219984,89.2841739613526,87.1246141088934,94.7698104158588
ENSG00000100219.19,273.062507566198,236.089182097562,338.714382987798,300.529414750933
ENSG00000100220.14,451.086931397464,344.007757157188,408.591650059378,453.358348510802
ENSG00000100221.13,19.6941217403841,45.5416020090836,27.3401039538295,40.1695826697644
ENSG00000100225.20,248.728363188369,208.392482875752,166.319797815946,165.715443870205
ENSG00000100226.18,75.03219450619,50.083941700806,87.6464172499482,55.8577880922354
ENSG00000100227.21,260.339298576504,246.49834702896,111.925290129354,186.15566913064
ENSG00000100228.16,12.9787962920315,22.6653465123325,16.514266484857,18.155679922279
ENSG00000100234.14,12.5224272741937,17.7766852245935,10.1245141589475,6.98822799370184
ENSG00000100239.18,50.867183510092,48.316065548418,40.7020937451753,44.5271081016629
ENSG00000100241.24,7.23960317590939,24.0450433614028,13.3258427776453,23.7442753593967
ENSG00000100242.18,28.7325020817025,23.3776712871464,21.4820125461395,27.7732074412634
ENSG00000100243.24,390.726359766258,430.904235058227,378.585713537995,353.275303331477
ENSG00000100246.15,24.5812014679019,19.0555071169165,55.5424105001443,52.2795017710406
ENSG00000100258.20,147.233668301411,176.617972139866,119.692102036271,174.186389115204
ENSG00000100263.16,21.5408257666845,10.7844082893368,10.5521315340621,21.4085219852277
ENSG00000100266.21,123.918021724391,114.242526421197,69.3476232006416,93.3325757981679
ENSG00000100271.19,7.50927205092869,11.1492280712674,16.8287949506461,10.0386795413806
ENSG00000100280.19,189.369330834585,263.274092854751,142.395090865944,132.934184911963
ENSG00000100281.15,47.8017738258679,62.6051969747054,24.0429175950793,43.2136609252129
ENSG00000100284.24,30.677409436482,63.7548367348086,119.840131675847,116.975615216625
ENSG00000100288.22,11.7561164387608,17.0120378013062,15.7424079726318,10.271849188144
ENSG00000100292.19,9.8670419974993,6.76189041068887,21.4559372172093,35.5072890332678
ENSG00000100294.15,26.7671550607792,32.0710563212492,8.24353312362353,34.2237299713873
ENSG00000100296.16,154.816923226506,159.114616584702,124.879353710995,206.408120016139
ENSG00000100297.18,408.797243366076,409.23408602506,249.724373897941,349.756031265716
