gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000185650.12,1298.61216684802,1.3581608637629,0.293964433612463,4.62015369367227,3.83455883108301e-06,0.000247292869521542
ENSG00000090861.19,655.216651257359,1.00510559801112,0.218393595626091,4.60226681615679,4.17917341674678e-06,0.00026783277634576
ENSG00000187957.10,36.56171371825,3.21621757964955,0.702887057587022,4.57572457044617,4.74574578787796e-06,0.000300388131536424
ENSG00000169607.14,129.040242040331,-1.97535061685683,0.431926859157949,-4.57334517401354,4.79998402344769e-06,0.000301957277156028
ENSG00000128272.21,190.760106612186,1.52755623406323,0.334548670441619,4.56602093813969,4.97069140302817e-06,0.000310789449064944
ENSG00000001630.20,316.037407162095,-1.31886980616594,0.289537249062757,-4.55509545122493,5.23617961988384e-06,0.000325404762559327
ENSG00000213626.14,48.7882213268763,-2.85761306432676,0.628139320768713,-4.54933001301308,5.38169871345161e-06,0.000332433365106824
ENSG00000129116.22,111.096348900952,-1.76606281750912,0.391379902864188,-4.5124003674812,6.40980470517314e-06,0.000391227008612175
ENSG00000181019.14,237.832488994201,1.45901049891222,0.323442868315083,4.51087546469234,6.45606173277993e-06,0.000391718680520269
ENSG00000120742.13,324.664295761557,1.26168657709706,0.279939461765857,4.50699793854837,6.57512721161864e-06,0.00039659620251728
ENSG00000283448.2,16.1606841182129,7.77292690620106,1.7317374213538,4.48851356467454,7.1721858119904e-06,0.000427579030907847
ENSG00000166401.17,58.5093058206026,2.38594285093956,0.532620689385251,4.47962855835249,7.47730442114483e-06,0.000443192367250977
ENSG00000060982.17,521.779000510918,1.00806614883431,0.226189235028861,4.45673795530402,8.32162214723399e-06,0.000484829053964417
ENSG00000285443.2,448.451357146208,1.03371845619778,0.232783232790346,4.44069121219219,8.96703874037232e-06,0.000519480312111739
ENSG00000121900.21,230.536123653696,1.60381110214656,0.362803112721427,4.42061009376737,9.84226251982048e-06,0.000566980673473254
ENSG00000109586.14,137.490865792977,-1.6293386798492,0.368865876048006,-4.41715752431693,1.00007348603153e-05,0.000572891258422754
ENSG00000144867.15,300.690266026665,1.2056591460856,0.273874442957072,4.40223312941462,1.07142338796251e-05,0.000610354190009312
ENSG00000150687.14,116.072065688656,-1.77353171203545,0.404686688044935,-4.38248097708251,1.17335414006506e-05,0.000664727809515313
ENSG00000137502.12,82.5235026063521,-2.19183077865512,0.502115314583306,-4.36519404008634,1.27009962904409e-05,0.000715582505286707
ENSG00000213625.10,367.726357617579,-1.18388450699095,0.271451011690474,-4.36131919206436,1.29280604872757e-05,0.000724395258123086
ENSG00000180801.15,142.727449087415,-1.54213481470983,0.354968064229653,-4.34443255636686,1.39636133938386e-05,0.00077816788989359
ENSG00000076382.19,523.394648354855,-1.0063537070311,0.232351710075606,-4.3311654848748,1.48322152285111e-05,0.000820708937091439
ENSG00000145107.17,52.0331037639921,2.510055895556,0.579642338391862,4.33035292508101,1.48870550320858e-05,0.000820708937091439
ENSG00000204389.11,15.2102223516543,7.68559527140261,1.77812521811366,4.32230261013673,1.5440920757394e-05,0.000846690916825232
ENSG00000231924.11,370.378690814063,1.10658030166699,0.257207017495335,4.3022943636717,1.69038529927605e-05,0.00091803663140685
ENSG00000281089.3,17.7985101848526,-7.28653391668819,1.69372800241047,-4.30206851768299,1.69210964829232e-05,0.00091803663140685
ENSG00000223749.12,104.291687128337,-1.78525482201863,0.415104173674938,-4.30073927277985,1.7022925367045e-05,0.000918700403756209
ENSG00000113578.20,94.3615062298366,-1.93718660422094,0.450901584126644,-4.29625149348965,1.73710500087206e-05,0.000922915786473684
ENSG00000134824.16,8755.14057445452,-1.10166208144694,0.256422611192588,-4.29627510742229,1.73692006079896e-05,0.000922915786473684
ENSG00000135842.19,104.672982697893,1.72157910010905,0.400886725653011,4.29442780202996,1.75144464340867e-05,0.000925737802758378
